sobill,sokhach,doanhso,doanhthu,mon,loai,bill,customer,vat,phuphi,cuahang_id,cuahang_name,ngay
23,129,24288600,22319438,1719362,0,249800,0,112410,0,13,ICool Tr?n B�nh Tr?ng,23/11/2020
30,159,32779600,29155580,2830500,0,793520,0,0,0,13,ICool Tr?n B�nh Tr?ng,24/11/2020
18,86,17049900,16027700,322500,0,699700,0,0,0,13,ICool Tr?n B�nh Tr?ng,25/11/2020
17,112,22465400,20952071,1513329,0,0,0,0,0,13,ICool Tr?n B�nh Tr?ng,26/11/2020
34,196,34680700,32089918,1606192,0,984590,0,0,0,13,ICool Tr?n B�nh Tr?ng,27/11/2020
41,201,42116400,38998014,2796606,0,321780,0,64731.6,100000,13,ICool Tr?n B�nh Tr?ng,28/11/2020
21,99,16749000,15281939,1083641,0,383420,0,0,0,13,ICool Tr?n B�nh Tr?ng,29/11/2020
30,159,30638100,28291692,2084918,0,236620,24870,0,0,13,ICool Tr?n B�nh Tr?ng,30/11/2020
12,59,9697000,9071640,442630,0,182730,0,0,0,13,ICool Tr?n B�nh Tr?ng,01/12/2020
17,78,15703300,13809277,1394853,0,499170,0,0,0,13,ICool Tr?n B�nh Tr?ng,02/12/2020
19,108,23804300,21824796,1206654,0,772850,0,0,0,13,ICool Tr?n B�nh Tr?ng,03/12/2020
29,177,37164200,34054826,2305472,0,676460,127442,0,0,13,ICool Tr?n B�nh Tr?ng,04/12/2020
19,113,27535900,25592130,1552620,0,391150,0,0,0,13,ICool Tr?n B�nh Tr?ng,05/12/2020
19,110,27865600,26600076,1166004,0,99520,0,0,0,13,ICool Tr?n B�nh Tr?ng,06/12/2020
19,88,18320400,17498782,821618,0,0,0,0,0,13,ICool Tr?n B�nh Tr?ng,07/12/2020
26,131,29243900,26430303,2519067,0,205840,88690,0,0,13,ICool Tr?n B�nh Tr?ng,08/12/2020
17,96,17960700,16350448,1057822,0,552430,0,0,0,13,ICool Tr?n B�nh Tr?ng,09/12/2020
18,106,17411000,16444516,961494,0,0,4990,0,0,13,ICool Tr?n B�nh Tr?ng,10/12/2020
29,182,49725500,46405297,2850513,0,252500,217190,241560,0,13,ICool Tr?n B�nh Tr?ng,11/12/2020
35,190,41400900,38272316,2158907,0,735490,234187,0,0,13,ICool Tr?n B�nh Tr?ng,12/12/2020
19,118,23357000,21756213,1600787,0,0,0,0,200000,13,ICool Tr?n B�nh Tr?ng,13/12/2020
14,78,13656500,12920891,735609,0,0,0,0,0,13,ICool Tr?n B�nh Tr?ng,14/12/2020
22,134,21202600,19611696,1545904,0,0,45000,233750,0,13,ICool Tr?n B�nh Tr?ng,15/12/2020
19,111,19396400,18294094,415526,0,686780,0,284220,0,13,ICool Tr?n B�nh Tr?ng,16/12/2020
35,187,32494300,29654959,2385221,0,454120,0,0,0,13,ICool Tr?n B�nh Tr?ng,17/12/2020
39,229,45872001,42360840.8,2391257,0,974740.1,145163.1,299052,0,13,ICool Tr?n B�nh Tr?ng,18/12/2020
28,167,36170800,33644595,2526205,0,0,0,357030,0,13,ICool Tr?n B�nh Tr?ng,19/12/2020
21,104,25066300,23247801,1386659,0,390200,41640,0,100000,13,ICool Tr?n B�nh Tr?ng,20/12/2020
19,114,19907300,17939106,1743484,0,224710,0,0,0,13,ICool Tr?n B�nh Tr?ng,21/12/2020
30,152,28298300,25427498,2351702,0,519100,0,0,0,13,ICool Tr?n B�nh Tr?ng,22/12/2020
37,248,55853500,52056868,3350502,0,446130,0,300879,0,13,ICool Tr?n B�nh Tr?ng,23/12/2020
34,219,44616300,42260436,2176724,0,179140,0,0,0,13,ICool Tr?n B�nh Tr?ng,24/12/2020
53,315,56968800,52226894,3209466,0,1532440,0,458210.2,416000,13,ICool Tr?n B�nh Tr?ng,25/12/2020
41,240,53564601,49559196,3468665,0,536740,0,0,0,13,ICool Tr?n B�nh Tr?ng,26/12/2020
26,164,41944400,39381203,2563197,0,0,0,0,0,13,ICool Tr?n B�nh Tr?ng,27/12/2020
18,121,20359800,18798823,1560977,0,0,0,0,100000,13,ICool Tr?n B�nh Tr?ng,28/12/2020
25,123,29093600,27241124,1402876,0,449600,0,0,0,13,ICool Tr?n B�nh Tr?ng,29/12/2020
29,176,41233300,38021026,2669454,0,542820,0,0,0,13,ICool Tr?n B�nh Tr?ng,30/12/2020
46,255,56422700,50080077,5593693,0,748930,0,0,0,13,ICool Tr?n B�nh Tr?ng,31/12/2020
39,253,51672400,50427370,493970,0,751060,0,0,30000,13,ICool Tr?n B�nh Tr?ng,01/01/2021
31,169,35425100,32770661,2052769,0,601670,0,0,0,13,ICool Tr?n B�nh Tr?ng,02/01/2021
23,140,32888100,31575040,1151120,0,161940,0,222240,0,13,ICool Tr?n B�nh Tr?ng,03/01/2021
13,69,13908000,13232180,279720,0,396100,0,0,0,13,ICool Tr?n B�nh Tr?ng,04/01/2021
22,106,17832000,16630520,1071100,0,130380,0,0,0,13,ICool Tr?n B�nh Tr?ng,05/01/2021
26,121,28071100,26802655,1038925,0,229520,0,0,1030000,13,ICool Tr?n B�nh Tr?ng,06/01/2021
25,146,35556300,33879990,1055820,0,412990,207500,0,0,13,ICool Tr?n B�nh Tr?ng,07/01/2021
34,200,50343200,48094210,1350790,0,898200,0,0,0,13,ICool Tr?n B�nh Tr?ng,08/01/2021
41,222,49144200,47211595,990905,0,941700,0,0,0,13,ICool Tr?n B�nh Tr?ng,09/01/2021
20,122,28678700,27654060,847940,0,176700,0,0,0,13,ICool Tr?n B�nh Tr?ng,10/01/2021
22,130,25074700,23957180,551620,0,407000,158900,0,200000,13,ICool Tr?n B�nh Tr?ng,11/01/2021
17,108,21224600,20788990,238910,0,196700,0,0,0,13,ICool Tr?n B�nh Tr?ng,12/01/2021
23,98,19713800,18879790,834010,0,0,0,0,0,13,ICool Tr?n B�nh Tr?ng,13/01/2021
24,116,25278300,23440185,1481835,0,276160,80120,213840,0,13,ICool Tr?n B�nh Tr?ng,14/01/2021
35,202,41518300,39600195,995275,0,922830,0,254241,0,13,ICool Tr?n B�nh Tr?ng,15/01/2021
27,174,46482100,43932541,1250324,0,1299235,0,0,0,13,ICool Tr?n B�nh Tr?ng,16/01/2021
23,132,23881900,22800510,670650,0,410740,0,0,0,13,ICool Tr?n B�nh Tr?ng,17/01/2021
22,119,31070600,29468675,548625,0,1053300,0,0,100000,13,ICool Tr?n B�nh Tr?ng,18/01/2021
29,184,30778000,29659020,815040,0,303940,0,0,400000,13,ICool Tr?n B�nh Tr?ng,19/01/2021
20,107,18882900,18212665,560675,0,109560,0,0,0,13,ICool Tr?n B�nh Tr?ng,20/01/2021
25,147,28891500,27509260,1099720,0,282520,0,0,0,13,ICool Tr?n B�nh Tr?ng,21/01/2021
41,268,54570800,50928311.4,2092433,0,1235010,315045.6,117590,0,13,ICool Tr?n B�nh Tr?ng,22/01/2021
36,240,53055200,51445085,746505,0,863610,0,0,200000,13,ICool Tr?n B�nh Tr?ng,23/01/2021
21,132,27382600,26459510,290000,0,633090,0,0,0,13,ICool Tr?n B�nh Tr?ng,24/01/2021
28,116,20259200,18737175,1161050,0,294350,66625,0,0,13,ICool Tr?n B�nh Tr?ng,25/01/2021
20,130,25277400,24117755,808985,0,350660,0,280050,0,13,ICool Tr?n B�nh Tr?ng,26/01/2021
35,182,33175600,31896505,780775,0,498320,0,0,0,13,ICool Tr?n B�nh Tr?ng,27/01/2021
36,238,54894000,52776409,843861,0,1273730,0,0,0,13,ICool Tr?n B�nh Tr?ng,28/01/2021
34,247,50236700,48424404,1696916,0,115380,0,0,0,13,ICool Tr?n B�nh Tr?ng,29/01/2021
45,276,62611500,57963845,1465435,0,3182220,0,0,0,13,ICool Tr?n B�nh Tr?ng,30/01/2021
38,208,42094800,39566090,893220,0,1635490,0,0,0,13,ICool Tr?n B�nh Tr?ng,31/01/2021
30,182,45895000,43131145,1987675,0,776180,0,0,0,13,ICool Tr?n B�nh Tr?ng,01/02/2021
33,190,42738800,41402267,608053,0,728480,0,0,0,13,ICool Tr?n B�nh Tr?ng,02/02/2021
30,152,29811500,29163620,317640,0,330240,0,286290,0,13,ICool Tr?n B�nh Tr?ng,03/02/2021
27,151,31101300,30599515,406105,0,95680,0,0,0,13,ICool Tr?n B�nh Tr?ng,04/02/2021
33,202,48011100,46956485,499395,0,555220,0,112100,0,13,ICool Tr?n B�nh Tr?ng,05/02/2021
41,208,47930400,46065434.5,1224900,0,443530,196535.5,0,0,13,ICool Tr?n B�nh Tr?ng,06/02/2021
21,92,22389400,21427855,602435,0,359110,0,0,0,13,ICool Tr?n B�nh Tr?ng,07/02/2021
6,25,3131500,3131500,0,0,0,0,0,0,13,ICool Tr?n B�nh Tr?ng,08/02/2021
1,1,158000,126400,0,0,31600,0,0,0,13,ICool Tr?n B�nh Tr?ng,20/02/2021
1,0,0,0,0,0,0,0,0,0,13,ICool Tr?n B�nh Tr?ng,22/02/2021
1,0,448000,448000,0,0,0,0,0,0,13,ICool Tr?n B�nh Tr?ng,28/02/2021
0,0,0,0,0,0,0,0,0,0,13,ICool Tr?n B�nh Tr?ng,09/02/2021
29,149,30700200,30157560,290000,0,252640,0,0,368000,13,ICool Tr?n B�nh Tr?ng,19/03/2021
39,215,39651100,38089000,704850,0,676700,180550,0,0,13,ICool Tr?n B�nh Tr?ng,20/03/2021
28,138,23773200,23158320,290000,0,324880,0,0,0,13,ICool Tr?n B�nh Tr?ng,21/03/2021
28,137,26303300,24649100,701200,0,953000,0,0,0,13,ICool Tr?n B�nh Tr?ng,22/03/2021
56,397,87373100,84980790,1874000,0,449200,69110,111175,0,22,ICool ??ng ?en,01/11/2020
30,184,32654500,31205540,1448960,0,0,0,74700,0,22,ICool ??ng ?en,02/11/2020
34,213,50108400,44971454,2764636,0,2372310,0,919732.5,0,22,ICool ??ng ?en,03/11/2020
29,157,31288500,29379930,1590100,0,318470,0,0,0,22,ICool ??ng ?en,04/11/2020
40,202,44374400,42165170,1359150,0,850080,0,0,0,22,ICool ??ng ?en,05/11/2020
44,275,56569700,53059521,2933799,0,576380,0,83690,0,22,ICool ??ng ?en,06/11/2020
66,468,96199600,89708599.6,6022910,0,468090.4,0,0,0,22,ICool ??ng ?en,07/11/2020
52,339,70383200,66772879,3379621,0,230700,0,0,0,22,ICool ??ng ?en,08/11/2020
28,166,32612400,29811399.6,2370765,0,430235.4,0,45855,0,22,ICool ??ng ?en,09/11/2020
40,257,47475000,44634499.8,2462143,0,378357.2,0,0,0,22,ICool ??ng ?en,10/11/2020
39,206,39747300,37373203,2227447,0,146650,0,0,0,22,ICool ??ng ?en,11/11/2020
36,221,42838500,39946680,2475500,0,416320,0,105260,0,22,ICool ??ng ?en,12/11/2020
31,205,46439100,43501734,2937366,0,0,0,215659.2,0,22,ICool ??ng ?en,13/11/2020
66,413,98418200,91352983,6889717,0,175500,0,0,200000,22,ICool ??ng ?en,14/11/2020
53,328,60568300,56686478,3355902,0,525920,0,0,0,22,ICool ??ng ?en,15/11/2020
30,172,33156700,30058872,2793438,0,304390,0,0,300000,22,ICool ??ng ?en,16/11/2020
36,165,31590500,29100404,2233816,0,256280,0,183475,0,22,ICool ??ng ?en,17/11/2020
34,167,31922900,29534320,1868690,0,519890,0,0,0,22,ICool ??ng ?en,18/11/2020
34,228,38393200,36014004,2329551,0,0,49645,0,0,22,ICool ??ng ?en,19/11/2020
102,572,109992100,102657969.3,6468755,0,792560,72815.7,60661.25,0,22,ICool ??ng ?en,20/11/2020
74,543,98075000,88839683,8067247,0,1168070,0,608543,0,22,ICool ??ng ?en,21/11/2020
61,360,74924000,69057539,5223901,0,642560,0,44640.25,227000,22,ICool ??ng ?en,22/11/2020
34,207,35427200,32373481,2275999,0,724670,53050,0,0,22,ICool ??ng ?en,23/11/2020
25,159,28472000,26867592,1338958,0,265450,0,0,0,22,ICool ??ng ?en,24/11/2020
29,181,33072800,31141327,1696593,0,234880,0,0,0,22,ICool ??ng ?en,25/11/2020
34,188,39017500,35645697,3120673,0,251130,0,0,2270000,22,ICool ??ng ?en,26/11/2020
45,307,65705900,61141323,4377777,0,186800,0,181740,400000,22,ICool ??ng ?en,27/11/2020
66,425,92949200,86970276.4,5712146,0,266777.6,0,0,0,22,ICool ??ng ?en,28/11/2020
46,278,57480200,52867397.95,4159581,0,408220,45001.05,0,0,22,ICool ??ng ?en,29/11/2020
33,209,39047800,36399377,2223063,0,425360,0,187300,0,22,ICool ??ng ?en,30/11/2020
21,136,26061300,25097358,850872,0,113070,0,0,0,22,ICool ??ng ?en,01/12/2020
13,84,17066200,14586230,1892910,0,587060,0,0,0,22,ICool ??ng ?en,02/12/2020
29,167,32127200,30458542,1529668,0,138990,0,0,0,22,ICool ??ng ?en,03/12/2020
25,162,31955100,29296179,2658921,0,0,0,141349.8,0,22,ICool ??ng ?en,04/12/2020
62,406,87681700,81591980,5478250,0,611470,0,0,0,22,ICool ??ng ?en,05/12/2020
40,251,50095100,46454449,3140651,0,500000,0,0,0,22,ICool ??ng ?en,06/12/2020
26,147,29195300,27892047,1199723,0,103530,0,0,0,22,ICool ??ng ?en,07/12/2020
23,143,29084300,28203726,880574,0,0,0,574300,0,22,ICool ??ng ?en,08/12/2020
28,187,27417500,24628981,2731639,0,56880,0,0,0,22,ICool ??ng ?en,09/12/2020
19,102,21364700,19813475,842195,0,709030,0,0,0,22,ICool ??ng ?en,10/12/2020
50,296,59810600,54882310,4822795,0,0,105495,0,0,22,ICool ??ng ?en,11/12/2020
61,402,84409100,75659009.75,8208456,0,325020,216614.25,113012.5,0,22,ICool ??ng ?en,12/12/2020
44,305,75397500,71140828.2,3405203,0,851468.8,0,147150,990000,22,ICool ??ng ?en,13/12/2020
19,113,19073400,18007082,844608,0,221710,0,0,0,22,ICool ??ng ?en,14/12/2020
27,155,32617000,30566177,1889853,0,160970,0,44970,0,22,ICool ??ng ?en,15/12/2020
34,187,33207100,31492121,1458589,0,256390,0,0,0,22,ICool ??ng ?en,16/12/2020
30,134,30864100,28715027,1863343,0,285730,0,0,0,22,ICool ??ng ?en,17/12/2020
40,227,46526900,43294064.7,3052756,0,117220,62859.3,0,0,22,ICool ??ng ?en,18/12/2020
62,416,91433300,84820923,6096457,0,515920,0,0,0,22,ICool ??ng ?en,19/12/2020
55,325,71309200,64880008.9,6306390,0,75380,47421.1,0,0,22,ICool ??ng ?en,20/12/2020
12,66,17924600,16405660,1383440,0,135500,0,0,0,22,ICool ??ng ?en,21/12/2020
18,91,17274600,16022900,1251700,0,0,0,0,0,22,ICool ??ng ?en,22/12/2020
30,213,46778500,42710238,3445082,0,623180,0,0,0,22,ICool ??ng ?en,23/12/2020
61,454,85193800,80231611,3614079,0,1348110,0,0,0,22,ICool ??ng ?en,24/12/2020
54,338,76801600,71273232,5479778,0,48590,0,0,0,22,ICool ??ng ?en,25/12/2020
58,417,79240000,72970678,5198202,0,1071120,0,330307.6,0,22,ICool ??ng ?en,26/12/2020
53,373,71958800,68511451,3010479,0,436870,0,156180,0,22,ICool ??ng ?en,27/12/2020
39,264,44967600,41798255,2844385,0,324960,0,0,0,22,ICool ??ng ?en,28/12/2020
25,123,25233900,23511450,1471930,0,250520,0,0,0,22,ICool ??ng ?en,29/12/2020
48,321,65518400,60970707,3394519,0,1101630,51544,0,100000,22,ICool ??ng ?en,30/12/2020
83,514,107366300,102681079,3903361,0,781860,0,0,0,22,ICool ??ng ?en,31/12/2020
71,432,87366900,85916355,957335,0,493210,0,223200,0,22,ICool ??ng ?en,01/01/2021
52,275,69281700,68011684.95,926499,0,0,343516.05,0,0,22,ICool ??ng ?en,02/01/2021
37,251,59303700,57687370,1117890,0,498440,0,492905,0,22,ICool ??ng ?en,03/01/2021
36,191,33376300,33042145,265160,0,0,68995,0,0,22,ICool ??ng ?en,04/01/2021
36,180,32079500,30885270,506700,0,687530,0,0,0,22,ICool ??ng ?en,05/01/2021
35,198,34247600,33482865,476155,0,288580,0,107703,0,22,ICool ??ng ?en,06/01/2021
33,267,43479900,42462850,858740,0,158310,0,0,0,22,ICool ??ng ?en,07/01/2021
44,304,61489200,61020215,411150,0,0,57835,0,0,22,ICool ??ng ?en,08/01/2021
66,476,103347800,101422017,803573,0,1084320,37890,301820,0,22,ICool ??ng ?en,09/01/2021
66,370,75202400,73807385,652745,0,742270,0,0,0,22,ICool ??ng ?en,10/01/2021
36,186,28785200,27648390,446100,0,690710,0,0,0,22,ICool ??ng ?en,11/01/2021
37,227,37634000,36948075,145000,0,443110,97815,0,0,22,ICool ??ng ?en,12/01/2021
23,124,21601600,20751000,571550,0,279050,0,0,0,22,ICool ??ng ?en,13/01/2021
32,176,39474100,38965473,301427,0,207200,0,0,1320000,22,ICool ??ng ?en,14/01/2021
52,335,70034600,69079215,709930,0,162900,82555,0,0,22,ICool ??ng ?en,15/01/2021
65,470,92477300,91447425,591875,0,438000,0,0,0,22,ICool ??ng ?en,16/01/2021
47,315,60322000,58651175,1423005,0,247820,0,0,0,22,ICool ??ng ?en,17/01/2021
25,173,26326000,25773440,459790,0,92770,0,0,0,22,ICool ??ng ?en,18/01/2021
29,201,35276600,34741105,535495,0,0,0,0,0,22,ICool ??ng ?en,19/01/2021
42,235,43984800,43030500,851300,0,103000,0,0,0,22,ICool ??ng ?en,20/01/2021
43,248,48443900,47248915,337050,0,765140,92795,0,0,22,ICool ??ng ?en,21/01/2021
57,439,94287000,92066780,1129930,0,1090290,0,0,0,22,ICool ??ng ?en,22/01/2021
76,541,103876000,100868647,1583173,0,1424180,0,0,0,22,ICool ??ng ?en,23/01/2021
74,527,101995300,99777440,1476690,0,741170,0,0,0,22,ICool ??ng ?en,24/01/2021
29,216,34149500,33402580,506200,0,240720,0,0,0,22,ICool ??ng ?en,25/01/2021
53,325,50130700,48558133,955567,0,617000,0,327953.3,0,22,ICool ??ng ?en,26/01/2021
35,192,35627300,34638670,369000,0,619630,0,0,0,22,ICool ??ng ?en,27/01/2021
48,361,65017000,64223045,484000,0,223880,86075,161220,0,22,ICool ??ng ?en,28/01/2021
65,474,113980300,109920407,1799243,0,2260650,0,2299895.7,0,22,ICool ??ng ?en,29/01/2021
75,638,136546100,130652058,1568712,0,4325330,0,495150,0,22,ICool ??ng ?en,30/01/2021
58,366,71494400,70785560,632000,0,76840,0,283370,0,22,ICool ??ng ?en,31/01/2021
41,263,55415000,54374981,439799,0,600220,0,0,0,22,ICool ??ng ?en,01/02/2021
46,294,57562500,56732460,542320,0,287720,0,0,0,22,ICool ??ng ?en,02/02/2021
39,233,44866500,44115440,69600,0,681460,0,0,590000,22,ICool ??ng ?en,03/02/2021
48,325,64613700,62996580,534550,0,1082570,0,0,0,22,ICool ??ng ?en,04/02/2021
58,352,73686900,72561390,830560,0,294950,0,0,500000,22,ICool ??ng ?en,05/02/2021
61,392,81362000,79395320,1008740,0,957940,0,0,0,22,ICool ??ng ?en,06/02/2021
33,192,44436100,43097245,536065,0,802790,0,0,0,22,ICool ??ng ?en,07/02/2021
22,124,24507100,24188510,49800,0,268790,0,137853,0,22,ICool ??ng ?en,08/02/2021
76,434,91139300,90374230,29800,0,735270,0,251890,0,22,ICool ??ng ?en,20/03/2021
51,270,48025200,47529470,394000,0,101730,0,0,0,22,ICool ??ng ?en,21/03/2021
33,166,27541000,27214230,210000,0,116770,0,0,0,22,ICool ??ng ?en,22/03/2021
5,29,9739400,8299250,1440150,0,0,0,0,600000,26,ICool Ph� Qu?c,03/02/2021
1,6,1819100,1461550,357550,0,0,0,0,0,26,ICool Ph� Qu?c,04/02/2021
3,19,4576400,3738765,293750,0,543885,0,0,0,26,ICool Ph� Qu?c,05/02/2021
3,8,2012100,1314050,698050,0,0,0,0,0,26,ICool Ph� Qu?c,06/02/2021
2,20,3665400,2894220,351500,0,419680,0,0,0,26,ICool Ph� Qu?c,07/02/2021
2,18,952000,698330,105450,0,148220,0,0,0,26,ICool Ph� Qu?c,08/02/2021
2,10,2277500,2111250,166250,0,0,0,0,0,26,ICool Ph� Qu?c,09/02/2021
3,28,3881000,2660000,1221000,0,0,0,0,0,26,ICool Ph� Qu?c,10/02/2021
2,20,6267000,5007500,1259500,0,0,0,0,0,26,ICool Ph� Qu?c,11/02/2021
5,32,8148400,5853200,2295200,0,0,0,0,0,26,ICool Ph� Qu?c,12/02/2021
1,5,306000,230500,75500,0,0,0,0,0,26,ICool Ph� Qu?c,13/02/2021
3,30,5358900,3193000,2165900,0,0,0,0,0,26,ICool Ph� Qu?c,14/02/2021
1,5,585000,31000,554000,0,0,0,0,0,26,ICool Ph� Qu?c,15/02/2021
1,3,524000,97000,427000,0,0,0,0,0,26,ICool Ph� Qu?c,16/02/2021
8,41,9829300,7596260,2065400,0,167640,0,0,0,26,ICool Ph� Qu?c,17/02/2021
4,23,10154500,6778050,3376450,0,0,0,0,0,26,ICool Ph� Qu?c,18/02/2021
7,62,16188600,13523300,2665300,0,0,0,0,0,26,ICool Ph� Qu?c,19/02/2021
5,21,8224900,6185450,2039450,0,0,0,0,0,26,ICool Ph� Qu?c,20/02/2021
3,12,3683000,2374550,1308450,0,0,0,0,0,26,ICool Ph� Qu?c,21/02/2021
3,24,5198100,3826750,1371350,0,0,0,0,0,26,ICool Ph� Qu?c,22/02/2021
4,28,9734500,6974800,2759700,0,0,0,0,0,26,ICool Ph� Qu?c,23/02/2021
3,16,7352600,5726800,1129600,0,496200,0,0,0,26,ICool Ph� Qu?c,24/02/2021
6,25,6902200,4972350,1929850,0,0,0,0,0,26,ICool Ph� Qu?c,25/02/2021
7,19,7189400,5016700,2172700,0,0,0,0,0,26,ICool Ph� Qu?c,26/02/2021
3,22,4290000,3166400,1123600,0,0,0,0,0,26,ICool Ph� Qu?c,27/02/2021
1,4,688600,688600,0,0,0,0,0,0,26,ICool Ph� Qu?c,28/02/2021
5,40,9748800,7563400,2185400,0,0,0,446000,0,26,ICool Ph� Qu?c,01/03/2021
3,25,8505800,7166900,1338900,0,0,0,0,0,26,ICool Ph� Qu?c,02/03/2021
5,32,5637200,4497350,1139850,0,0,0,0,0,26,ICool Ph� Qu?c,03/03/2021
5,36,8014000,6885450,1128550,0,0,0,0,0,26,ICool Ph� Qu?c,04/03/2021
1,6,997000,703000,294000,0,0,0,0,0,26,ICool Ph� Qu?c,05/03/2021
4,24,6108400,5004000,866400,0,238000,0,0,0,26,ICool Ph� Qu?c,06/03/2021
4,22,5662400,4914500,413450,0,334450,0,0,0,26,ICool Ph� Qu?c,07/03/2021
4,22,7028000,4212750,2815250,0,0,0,0,0,26,ICool Ph� Qu?c,08/03/2021
2,16,4388000,3548400,484000,0,355600,0,0,0,26,ICool Ph� Qu?c,09/03/2021
2,8,2950700,2223350,727350,0,0,0,0,0,26,ICool Ph� Qu?c,10/03/2021
7,27,6543200,5022800,1139800,0,380600,0,0,0,26,ICool Ph� Qu?c,11/03/2021
5,17,4266000,2924500,1341500,0,0,0,0,0,26,ICool Ph� Qu?c,12/03/2021
10,34,7544500,5262000,2282500,0,0,0,0,0,26,ICool Ph� Qu?c,13/03/2021
4,11,1961400,1358750,602650,0,0,0,0,0,26,ICool Ph� Qu?c,14/03/2021
6,27,8616000,6809900,1806100,0,0,0,0,0,26,ICool Ph� Qu?c,15/03/2021
3,7,790000,790000,0,0,0,0,0,0,26,ICool Ph� Qu?c,16/03/2021
7,31,12096600,9534300,2562300,0,0,0,0,0,26,ICool Ph� Qu?c,17/03/2021
3,16,4350500,3319250,1031250,0,0,0,0,0,26,ICool Ph� Qu?c,18/03/2021
7,46,12924500,10056500,2868000,0,0,0,0,0,26,ICool Ph� Qu?c,19/03/2021
12,91,18632000,13574550,5057450,0,0,0,0,0,26,ICool Ph� Qu?c,20/03/2021
5,24,5536000,3537300,1998700,0,0,0,0,0,26,ICool Ph� Qu?c,21/03/2021
6,46,8950800,7175900,1774900,0,0,0,0,0,26,ICool Ph� Qu?c,22/03/2021
19,96,15788200,15224360,473360,0,90480,0,0,0,19,ICool Nguy?n Tri Ph??ng,01/11/2020
16,74,11202600,10469620,526860,0,206120,0,0,0,19,ICool Nguy?n Tri Ph??ng,02/11/2020
9,35,4889200,4562900,229700,0,96600,0,0,0,19,ICool Nguy?n Tri Ph??ng,03/11/2020
22,114,15147400,14295360,797920,0,54120,0,0,0,19,ICool Nguy?n Tri Ph??ng,05/11/2020
19,85,21883800,20711800,1172000,0,0,0,0,0,16,ICool C?u Ch? Y,01/11/2020
9,51,11125800,10163880,601000,0,360920,0,0,0,16,ICool C?u Ch? Y,02/11/2020
11,53,10963200,9927400,1035800,0,0,0,0,0,16,ICool C?u Ch? Y,03/11/2020
7,28,4425200,4293240,0,0,131960,0,0,0,16,ICool C?u Ch? Y,04/11/2020
18,91,14308200,13761000,424000,0,123200,0,0,0,16,ICool C?u Ch? Y,05/11/2020
15,64,14443600,13425900,864800,0,152900,0,0,0,16,ICool C?u Ch? Y,06/11/2020
41,194,33404000,31822420,1183800,0,397780,0,69660,0,16,ICool C?u Ch? Y,07/11/2020
15,82,15903600,15764600,139000,0,0,0,0,0,16,ICool C?u Ch? Y,08/11/2020
8,30,6601800,6467800,134000,0,0,0,0,0,16,ICool C?u Ch? Y,09/11/2020
21,88,21619600,20017240,1105000,0,497360,0,82481,0,16,ICool C?u Ch? Y,10/11/2020
13,61,10588800,10510000,0,0,78800,0,0,0,16,ICool C?u Ch? Y,11/11/2020
7,41,6799400,6799400,0,0,0,0,0,0,16,ICool C?u Ch? Y,12/11/2020
0,0,0,0,0,0,0,0,0,0,16,ICool C?u Ch? Y,13/11/2020
53,319,42348400,41073960,1175000,0,99440,0,0,19378260,16,ICool C?u Ch? Y,16/11/2020
6,23,4534200,4194400,339800,0,0,0,0,0,16,ICool C?u Ch? Y,17/11/2020
8,46,7381400,7381400,0,0,0,0,0,0,16,ICool C?u Ch? Y,18/11/2020
11,63,13164000,12690700,402000,0,71300,0,0,0,16,ICool C?u Ch? Y,19/11/2020
31,151,22404000,22160120,243880,0,0,0,0,0,16,ICool C?u Ch? Y,20/11/2020
27,143,27532800,26282080,581000,0,669720,0,0,0,16,ICool C?u Ch? Y,21/11/2020
19,84,11251600,11251600,0,0,0,0,0,0,16,ICool C?u Ch? Y,22/11/2020
10,45,6869600,6869600,0,0,0,0,0,0,16,ICool C?u Ch? Y,23/11/2020
9,38,7479000,6963330,424000,0,0,91670,0,0,16,ICool C?u Ch? Y,24/11/2020
8,29,5435800,5145800,290000,0,0,0,0,0,16,ICool C?u Ch? Y,25/11/2020
16,89,15132400,14772440,213000,0,146960,0,0,0,16,ICool C?u Ch? Y,26/11/2020
15,81,15245000,14611720,556000,0,77280,0,0,0,16,ICool C?u Ch? Y,27/11/2020
33,199,34602800,33115100,1408000,0,79700,0,0,0,16,ICool C?u Ch? Y,28/11/2020
15,71,11013200,11013200,0,0,0,0,0,0,16,ICool C?u Ch? Y,29/11/2020
8,38,7782800,7703800,79000,0,0,0,0,0,16,ICool C?u Ch? Y,30/11/2020
11,46,8107200,7894200,213000,0,0,0,0,0,16,ICool C?u Ch? Y,01/12/2020
7,27,4494800,4379300,0,0,115500,0,0,0,16,ICool C?u Ch? Y,02/12/2020
5,26,4875400,4607400,268000,0,0,0,0,0,16,ICool C?u Ch? Y,03/12/2020
10,38,8550800,8052800,498000,0,0,0,0,0,16,ICool C?u Ch? Y,04/12/2020
21,100,18828600,18488800,339800,0,0,0,0,0,16,ICool C?u Ch? Y,05/12/2020
7,26,4292000,4192000,0,0,100000,0,0,0,16,ICool C?u Ch? Y,06/12/2020
9,28,4623000,4623000,0,0,0,0,0,140000,16,ICool C?u Ch? Y,07/12/2020
10,63,10559400,9922810,402000,0,114300,120290,0,0,16,ICool C?u Ch? Y,08/12/2020
6,30,5574600,5440600,134000,0,0,0,0,0,16,ICool C?u Ch? Y,09/12/2020
